time_stamp,temp_st,temp_supply,temp_return
3498,135,86.52051444261153,131.93641099590405
3499,135,86.52051444261153,131.8582989772875
3500,135,86.57052861259248,132.0145974200536
3501,135,86.52051444261153,131.8582989772875
3502,135,86.57052861259248,132.0145974200536
3503,135,86.52051444261153,132.0145974200536
3504,135,86.47051694675085,132.0145974200536
3505,135,86.57052861259248,132.0145974200536
3506,135,86.57052861259248,132.17119418983478
3507,135,86.52051444261153,132.09285842581562
3508,135,86.57052861259248,132.17119418983478
3509,135,86.62055949005713,132.24960488932402
3510,135,86.62055949005713,132.32809070206667
3511,135,86.62055949005713,132.32809070206667
3512,135,86.62055949005713,132.48528838131273
3513,135,86.67060710841551,132.48528838131273
3514,135,86.67060710841551,132.56400060625765
3515,135,86.720671501124,132.80059298521718
3516,135,86.67060710841551,132.72165272724413
3517,135,86.7707527016866,132.80059298521718
3518,135,86.7707527016866,133.03787273299378
3519,135,86.82085074365375,132.87960961710954
3520,135,86.82085074365375,132.95870280535823
3521,135,86.82085074365375,132.95870280535823
3522,135,86.92109748624102,132.95870280535823
3523,135,86.92109748624102,132.95870280535823
3524,135,86.97124625419909,133.11711958364202
3525,135,86.92109748624102,133.11711958364202
3526,135,86.97124625419909,133.27584479147504
3527,135,87.02141199823816,133.27584479147504
3528,135,86.92109748624102,133.43487990987998
3529,135,87.02141199823816,133.43487990987998
3530,135,87.02141199823816,133.43487990987998
3531,135,87.07159475214615,133.5145141510164
3532,135,87.02141199823816,133.5942264295791
3533,135,87.02141199823816,133.5942264295791
3534,135,87.07159475214615,133.67401693343805
3535,135,87.07159475214615,133.83383337161172
3536,135,87.07159475214615,133.91385968476192
3537,135,87.07159475214615,133.91385968476192
3538,135,87.07159475214615,134.07414945096215
3539,135,87.07159475214615,134.154413286607
3540,135,87.12179454975917,134.31517982421968
3541,135,87.12179454975917,134.23475668006535
3542,135,87.12179454975917,134.31517982421968
3543,135,87.07159475214615,134.23475668006535
3544,135,87.07159475214615,134.39568291259155
3545,135,87.07159475214615,134.31517982421968
3546,135,87.07159475214615,134.31517982421968
3547,135,87.07159475214615,134.23475668006535
3548,135,87.07159475214615,134.23475668006535
3549,135,87.12179454975917,134.23475668006535
3550,135,87.12179454975917,134.154413286607
3551,135,87.12179454975917,134.23475668006535
3552,135,87.1720114249612,134.23475668006535
3553,135,87.12179454975917,134.31517982421968
3554,135,87.02141199823816,134.31517982421968
3555,135,87.07159475214615,134.39568291259155
3556,135,87.02141199823816,134.55692969928674
3557,135,87.02141199823816,134.55692969928674
3558,135,87.07159475214615,134.55692969928674
3559,135,87.02141199823816,134.63767378787435
3560,135,87.07159475214615,134.55692969928674
3561,135,87.07159475214615,134.63767378787435
3562,135,87.07159475214615,134.71849860121384
3563,135,87.12179454975917,134.79940433606515
3564,135,87.12179454975917,134.79940433606515
3565,135,87.1720114249612,134.88039118984457
3566,135,87.1720114249612,134.9614593606277
3567,135,87.12179454975917,134.9614593606277
3568,135,87.12179454975917,135.123840448822
3569,135,87.12179454975917,135.123840448822
3570,135,87.1720114249612,135.123840448822
3571,135,87.1720114249612,135.0426090471525
3572,135,87.1720114249612,135.20515376570745
3573,135,87.12179454975917,135.0426090471525
3574,135,87.1720114249612,135.0426090471525
3575,130,87.22224541168461,134.88039118984457
3576,130,87.22224541168461,134.71849860121384
3577,130,87.27249654390988,134.63767378787435
3578,130,87.22224541168461,134.4762661393445
3579,130,87.22224541168461,134.39568291259155
3580,130,87.22224541168461,134.39568291259155
3581,130,87.22224541168461,134.39568291259155
3582,130,87.22224541168461,134.31517982421968
3583,130,87.12179454975917,134.39568291259155
3584,130,87.27249654390988,134.39568291259155
3585,130,87.22224541168461,134.4762661393445
3586,130,87.22224541168461,134.71849860121384
3587,130,87.27249654390988,134.63767378787435
3588,130,87.27249654390988,134.55692969928674
3589,130,87.27249654390988,134.63767378787435
3590,130,87.322764855666,134.79940433606515
3591,130,87.322764855666,134.79940433606515
3592,130,87.22224541168461,134.9614593606277
3593,130,87.322764855666,134.9614593606277
3594,130,87.27249654390988,135.0426090471525
3595,130,87.37305038103062,135.0426090471525
3596,130,87.322764855666,135.123840448822
3597,130,87.27249654390988,134.9614593606277
3598,130,87.37305038103062,134.9614593606277
3599,130,87.322764855666,135.123840448822
3600,130,87.322764855666,135.123840448822
3601,130,87.42335315413013,135.123840448822
3602,130,87.37305038103062,135.123840448822
3603,130,87.42335315413013,135.123840448822
3604,130,87.42335315413013,135.123840448822
3605,130,87.4736732091398,135.123840448822
3606,130,87.42335315413013,135.0426090471525
3607,130,87.4736732091398,135.0426090471525
3608,130,87.42335315413013,134.88039118984457
3609,130,87.4736732091398,134.9614593606277
3610,130,87.4736732091398,134.79940433606515
3611,130,87.4736732091398,134.88039118984457
3612,130,87.4736732091398,134.79940433606515
3613,130,87.57436530183611,134.63767378787435
3614,130,87.4736732091398,134.63767378787435
3615,130,87.4736732091398,134.55692969928674
3616,130,87.4736732091398,134.39568291259155
3617,130,87.4736732091398,134.154413286607
3618,130,87.4736732091398,134.07414945096215
3619,130,87.4736732091398,133.91385968476192
3620,130,87.57436530183611,133.83383337161172
3621,130,87.57436530183611,133.75388585108004
3622,130,87.57436530183611,133.75388585108004
3623,130,87.57436530183611,133.5942264295791
3624,130,87.62473740811896,133.27584479147504
3625,130,87.62473740811896,133.19644354152723
3626,130,87.62473740811896,132.95870280535823
3627,130,87.67512693350497,132.87960961710954
3628,130,87.67512693350497,132.64278866134376
3629,130,87.72553391241593,132.48528838131273
3630,130,87.72553391241593,132.32809070206667
3631,130,87.72553391241593,132.24960488932402
3632,130,87.7759583793235,132.17119418983478
3633,130,87.82640036874926,132.09285842581562
3634,130,87.82640036874926,132.0145974200536
3635,130,87.7759583793235,131.93641099590405
3636,130,87.87685991526486,131.8582989772875
3637,130,87.87685991526486,131.78026118868786
3638,130,87.87685991526486,131.62440760227628
3639,130,87.82640036874926,131.5465914562264
3640,130,87.87685991526486,131.46884884371258
3641,130,87.9273370534921,131.31358352889706
3642,130,87.9273370534921,131.23606048276713
